,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
2263,1816,140,1.0,35,20.537596307469823,6.0,2,5.0,1964,0.0,B,B,33,7425,1,900.0,2,5,B,448282.0648245993
2264,16214,73,3.0,72,50.02883402498647,7.0,5,5.0,1931,0.042031587,B,B,37,6856,84,1940.0,2,5,B,491817.07581949845
2265,6264,47,3.0,79,47.25110417091935,10.0,3,16.0,1980,0.101872465,B,B,23,4583,3,900.0,3,3,B,466332.91426536406
2266,254,15,1.0,53,22.832989521243537,11.0,11,17.0,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,463325.6518583846
2267,5848,1,1.0,40,33.21282420864376,3.0,17,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448012.3017801044
2268,4357,41,1.0,36,24.769205034410103,6.0,8,9.0,1974,0.175054867,B,B,36,10055,3,900.0,1,0,B,450824.5438446038
2269,14265,29,1.0,33,17.472584575794908,5.0,3,5.0,1968,0.069660344,B,B,31,6119,4,900.0,1,2,B,446369.72872394056
2270,12235,23,2.0,66,33.21282420864376,3.0,17,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,454145.30572440935
2271,11342,27,1.0,38,39.608871481785215,8.0,16,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,447213.5454132195
2272,6679,93,3.0,136,33.21282420864376,3.0,4,17.0,1977,0.004949358,B,B,0,186,0,900.0,0,0,B,454040.8370373041
2273,5377,6,3.0,79,48.66772248461581,12.0,3,17.0,1982,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,467741.105016917
2274,7636,6,2.0,51,33.21282420864376,3.0,8,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,454188.3859355531
2275,12798,47,1.0,35,23.220681716537616,6.0,7,9.0,1979,0.101872465,B,B,23,4583,3,900.0,3,3,B,445030.60440960526
2276,16349,160,2.0,52,32.0012543761078,8.0,4,16.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B,467990.99545588606
2277,12810,108,3.0,69,45.351179200021456,7.0,2,8.0,1963,0.0,B,B,23,3684,2,900.0,0,4,B,466332.91426536406
2278,15064,26,1.0,35,21.58941454088248,5.0,3,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,448282.0648245993
2279,13801,23,1.0,41,33.21282420864376,3.0,7,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,443468.8149824137
2280,13387,39,3.0,63,44.735961828570176,5.0,9,9.0,1974,0.4288258179999999,B,B,25,5011,8,730.0,0,2,B,459320.0962127923
2281,371,27,3.0,77,48.38158984337356,9.0,4,17.0,2011,0.07542368,B,B,11,3097,0,900.0,0,0,B,534552.5308052322
2282,1161,27,1.0,41,33.21282420864376,3.0,1,1.0,2016,0.017647053,B,B,2,469,0,900.0,0,0,B,442995.1316130886
2283,14593,27,2.0,62,33.21282420864376,3.0,2,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,463039.1636593927
2284,12144,128,1.0,39,21.149389319690872,8.0,9,14.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B,450049.36500664207
2285,5555,31,3.0,81,48.77032088385181,10.0,13,16.0,1977,0.151346216,B,A,32,5889,10,830.0,4,1,B,494055.3412518219
2286,13493,148,1.0,35,21.150997318509877,5.0,5,5.0,1963,0.3139245519999999,B,B,22,4625,11,3855.0,2,10,B,437784.7862380536
2287,11130,17,3.0,57,41.3787356888664,5.0,5,5.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B,462450.28027916444
2288,8658,62,2.0,44,30.5542739945902,5.0,4,5.0,1974,0.072157581,B,B,2,629,1,900.0,0,0,A,449437.92076485424
2289,6491,6,3.0,80,40.70104008260464,3.0,1,1.0,2016,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,499308.209582247
2290,303,95,1.0,31,21.20780187517953,6.0,6,8.0,1961,0.341071945,B,B,27,5664,48,2300.0,3,11,B,438335.9782547379
2291,1897,58,3.0,64,45.81093578094347,6.0,5,9.0,1966,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B,452905.9747323977
2292,9583,27,1.0,32,33.21282420864376,3.0,21,24.0,2014,0.072157581,B,B,2,629,1,900.0,0,0,A,445075.17998836294
2293,4515,93,1.0,38,23.41046809757639,8.0,4,12.0,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B,458354.92754514987
2294,1411,84,2.0,40,27.676670006248685,5.0,2,8.0,1962,0.006076152,B,B,30,5285,0,645.0,6,6,B,447479.9535047816
2295,7227,34,1.0,52,33.21282420864376,9.0,13,25.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,463750.9060365976
2296,13478,128,1.0,42,25.285681815524725,8.0,4,12.0,1989,0.041116354,B,B,53,14892,4,900.0,1,4,B,453079.6652061404
2297,7546,47,3.0,72,44.512467515490144,8.0,7,16.0,1982,0.101872465,B,B,23,4583,3,900.0,3,3,B,504973.47278880107
2298,2798,27,1.0,30,16.787412908779046,6.0,4,5.0,1974,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,431603.03067315125
2299,10267,146,3.0,79,44.42647015174196,10.0,4,17.0,1993,0.236108458,B,B,16,3893,27,900.0,3,10,B,458327.5927643052
2300,4519,27,1.0,45,44.26154470345652,3.0,11,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,448551.3595778288
2301,12184,1,2.0,66,66.51556795276943,3.0,13,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,455434.2851093193
2302,1895,46,3.0,76,47.8236740676183,10.0,9,17.0,1985,0.188783766,B,B,31,6137,4,900.0,0,1,B,529964.8220253098
2303,13019,61,3.0,80,44.63365268207421,9.0,9,22.0,1997,0.300322518,B,B,52,10311,6,900.0,1,9,B,494454.7186312266
2304,8845,203,2.0,50,27.58797092934184,7.0,3,4.0,1977,0.0150168919999999,B,B,17,3079,59,2890.0,0,8,B,443666.34656592004
2305,1966,27,2.0,59,33.21282420864376,3.0,18,19.0,1977,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,467289.50499590265
2306,5268,27,1.0,28,30.950944297890832,3.0,19,22.0,2016,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,430103.4462259394
2307,11402,57,1.0,33,21.753506251987616,5.0,4,5.0,1960,0.133215333,B,B,49,11395,3,1406.0,3,4,A,458432.4975558607
2308,13503,119,2.0,39,24.75445308700688,7.0,8,9.0,1962,0.000995363,B,B,42,7651,1,900.0,1,5,B,458465.6888881036
2309,14413,21,1.0,42,21.38463758827183,7.0,3,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B,458154.1141441811
2310,15419,6,1.0,49,33.21282420864376,3.0,19,25.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,448864.76934623765
2311,11573,93,1.0,42,21.082349339927205,10.0,4,17.0,2016,0.521867054,B,B,25,6149,0,900.0,0,0,B,443741.6577005094
2312,270,83,1.0,32,18.33403663411565,6.0,8,9.0,1973,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,459145.28409021796
2313,9733,84,1.0,41,23.941428536631413,7.0,12,12.0,1969,0.149666373,B,B,22,4789,2,4087.0,4,1,B,446995.6520223105
2314,2729,75,2.0,45,25.09365358415447,6.0,13,14.0,1977,0.1220903469999999,B,B,29,6566,7,1894.0,4,0,B,448203.9632794264
2315,10123,120,1.0,56,54.91231332224197,3.0,7,7.0,1977,0.341071945,B,B,27,5664,48,2300.0,3,11,B,451521.2303885596
2316,9331,27,3.0,82,78.32395029004084,10.0,5,14.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,499237.1534627939
2317,4248,29,3.0,73,45.1228523465778,6.0,3,5.0,1957,0.069660344,B,B,31,6119,4,900.0,1,2,B,489384.8747530205
2318,446,113,2.0,48,28.3513856321213,5.0,4,5.0,1966,0.060753049,B,B,15,2787,2,520.0,0,7,B,457297.41151610605
2319,6677,9,2.0,58,34.23153912475935,10.0,6,10.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,466092.6127815957
2320,8324,144,3.0,58,47.25172081723558,5.0,4,5.0,1962,0.306977489,B,B,27,5148,14,1575.0,5,7,B,459166.8195126475
2321,9666,29,4.0,124,72.15196797564664,14.0,11,14.0,2012,0.069660344,B,B,31,6119,4,900.0,1,2,B,530951.1636613943
2322,7303,109,1.0,34,20.430824143388516,5.0,5,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B,445406.70244442724
2323,2710,11,2.0,81,41.03987869369376,12.0,4,16.0,2004,0.038692987,B,B,28,6533,1,1015.0,2,5,B,498336.9761663559
2324,3334,120,1.0,33,22.23001890664497,5.0,2,9.0,1972,0.341071945,B,B,27,5664,48,2300.0,3,11,B,437842.7507485372
2325,11464,59,2.0,68,33.21282420864376,3.0,9,20.0,2017,0.0,B,B,18,3374,5,620.0,1,2,B,459800.786075623
2326,12220,188,2.0,62,29.112162856434598,9.0,16,25.0,2010,0.0,B,B,7,1660,39,1786.0,1,5,B,452511.1829896255
2327,14064,93,1.0,42,23.81561263784509,9.0,23,24.0,2004,0.050900058,B,B,43,10621,1,30.0,2,3,B,457654.70074349066
2328,14350,6,2.0,63,33.21282420864376,3.0,1,1.0,2014,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,463292.24765417055
2329,2858,7,2.0,54,33.89675059610771,8.0,2,12.0,1984,0.035145267,B,B,42,9292,3,2620.0,0,3,B,465256.6732756588
2330,13732,12,2.0,44,28.01830516433365,6.0,7,9.0,1982,0.090799103,B,B,74,19083,2,900.0,5,15,B,460133.59543576895
2331,3371,151,2.0,63,35.01838678182268,11.0,17,22.0,1996,0.236108458,B,B,16,3893,27,900.0,3,10,B,452045.2945555564
2332,5912,1,3.0,78,33.21282420864376,3.0,12,24.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,538017.4154713786
2333,5881,1,2.0,55,33.21282420864376,3.0,6,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,464538.1468279369
2334,6199,55,3.0,80,46.85652531756187,10.0,2,17.0,1989,0.041365446,B,B,31,5569,0,900.0,1,4,B,497717.99095536926
2335,7344,46,1.0,39,21.07616084907109,9.0,10,12.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B,457909.2200841342
2336,6180,75,2.0,45,33.43978310412859,5.0,1,5.0,1962,0.1220903469999999,B,B,29,6566,7,1894.0,4,0,B,448203.9632794264
2337,3343,58,2.0,116,113.6924238158362,3.0,3,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,536393.0151901359
2338,12103,27,2.0,63,67.9635899486133,3.0,7,15.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,463221.19153471745
2339,5177,96,1.0,37,18.981252837840607,9.0,2,17.0,2004,0.041116354,B,B,53,14892,4,900.0,1,4,B,454921.0054158574
2340,7000,72,2.0,40,27.828190322704675,7.0,4,9.0,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B,445405.34187191824
2341,3990,23,3.0,81,33.21282420864376,3.0,11,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,499237.1534627939
2342,11689,52,1.0,43,33.21282420864376,3.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,446568.2931176421
2343,5624,14,1.0,32,21.08726036844277,6.0,4,5.0,1960,0.042031587,B,B,37,6856,84,1940.0,2,5,B,441513.75998510106
2344,7497,23,1.0,43,20.06013263630316,3.0,9,17.0,2016,0.034656082,B,B,0,168,0,900.0,0,0,B,447113.7934129179
2345,6909,1,2.0,64,33.21282420864376,3.0,15,24.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,455306.9806629391
2346,3346,75,1.0,29,17.26320620470885,5.0,5,5.0,1960,0.1220903469999999,B,B,29,6566,7,1894.0,4,0,B,443814.8012387524
2347,12521,79,1.0,33,20.928248838070704,7.0,10,12.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B,444440.7363330478
2348,11871,48,2.0,83,33.21282420864376,10.0,19,25.0,2017,0.041124634,B,B,46,9515,5,900.0,1,10,B,490756.36041266785
2349,10610,185,1.0,38,20.535361647965274,7.0,8,17.0,2003,0.025609157,B,B,33,5261,0,240.0,3,1,B,450049.36500664207
2350,14869,27,3.0,46,33.21282420864376,3.0,23,25.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,449225.25189453294
2351,2268,58,1.0,39,41.5485034677797,3.0,13,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,444915.5678714937
2352,12058,101,1.0,33,18.11339665285072,5.0,5,5.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B,450657.08452424745
2353,12426,6,2.0,67,34.92785592671797,12.0,9,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,454061.0814891728
2354,10662,29,1.0,25,17.25176776701609,33.0,5,5.0,1973,0.069660344,B,B,31,6119,4,900.0,1,2,B,430486.735314267
2355,12512,27,1.0,40,33.21282420864376,3.0,2,12.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,446513.3186115602
2356,14852,138,2.0,48,31.654825137309828,5.0,2,5.0,1962,0.0144231139999999,B,B,19,3806,4,900.0,0,3,B,453010.0557157993
2357,10876,27,1.0,43,22.83794660608208,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,900.0,1,4,B,453888.4685076392
2358,7720,48,1.0,35,18.08548178041801,6.0,3,9.0,1981,0.041124634,B,B,46,9515,5,900.0,1,10,B,452620.9389482178
2359,4334,23,1.0,31,33.21282420864376,3.0,1,1.0,1977,0.034656082,B,B,0,168,0,900.0,0,0,B,446128.4556958914
2360,12275,8,3.0,78,43.98394635479697,10.0,7,14.0,2010,0.43788524,B,B,23,5735,3,1084.0,0,5,B,537581.2811434504
2361,12228,73,2.0,74,73.27969400365927,3.0,12,24.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B,499472.6218252042
2362,3715,1,2.0,66,33.21282420864376,3.0,7,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,455434.2851093193
2363,9534,41,2.0,53,31.87702887246549,8.0,6,17.0,1984,0.175054867,B,B,36,10055,3,900.0,1,0,B,463618.44107666315
2364,2333,84,1.0,35,24.07492011230041,5.0,1,9.0,1965,0.006076152,B,B,30,5285,0,645.0,6,6,B,447836.3573635837
2365,15628,3,1.0,36,19.40559485377884,7.0,3,12.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B,457897.30578436214
2366,5043,29,2.0,42,30.99544356195458,5.0,4,5.0,1965,0.069660344,B,B,31,6119,4,900.0,1,2,B,443638.30516549037
2367,16704,111,4.0,95,68.38822103299889,8.0,4,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B,528812.4336915712
2368,2891,38,1.0,49,26.563910922433244,3.0,10,12.0,1977,0.060753049,B,B,15,2787,2,520.0,0,7,B,448107.74284794787
2369,14478,11,1.0,39,22.112269019248664,10.0,11,12.0,1967,0.038692987,B,B,28,6533,1,1015.0,2,5,B,450495.0724676577
2370,4429,122,1.0,39,23.87013890280072,8.0,8,14.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B,458354.92754514987
2371,5929,1,1.0,39,33.21282420864376,3.0,6,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448712.52858176356
2372,1845,46,1.0,33,17.694860976983485,5.0,4,5.0,1966,0.0,B,B,47,11319,0,1145.0,3,5,B,458206.34912300156
2373,3001,140,1.0,34,18.41692457416382,6.0,4,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B,448310.04768087
2374,6741,27,2.0,59,59.513848561433214,3.0,14,19.0,2015,0.2114012139999999,B,B,9,1892,0,900.0,0,1,B,467289.50499590265
2375,2202,27,2.0,57,33.21282420864376,3.0,14,17.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,467036.4210011248
2376,15490,62,2.0,76,33.21282420864376,3.0,9,16.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,535171.5160162189
2377,3752,80,3.0,50,38.2542914678561,5.0,8,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B,469778.4474458664
2378,4620,121,2.0,44,28.474609055991596,5.0,4,5.0,1962,0.049863387,B,B,18,3746,9,75.0,3,1,B,445000.1988787648
2379,12795,27,2.0,84,85.01858113904669,12.0,6,6.0,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,534873.7015373867
2380,12845,27,2.0,68,33.21282420864376,8.0,11,17.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,463221.19153471745
2381,5604,156,1.0,36,22.01950608086853,7.0,13,17.0,2004,0.007658515,B,B,35,7077,56,2301.0,3,19,B,437770.3260620574
2382,4861,93,2.0,51,30.188830656188927,6.0,9,12.0,1977,0.521867054,B,B,25,6149,0,900.0,0,0,B,452851.25130345323
2383,8100,94,2.0,63,33.12362698417781,9.0,7,16.0,1973,0.282797669,B,B,33,8667,2,900.0,0,6,B,462137.14089739544
2384,15990,69,2.0,49,31.52547580016906,6.0,4,9.0,1973,0.000991363,B,B,33,6783,3,900.0,1,9,B,451525.91642251454
2385,6561,9,1.0,40,19.86336203694156,9.0,8,16.0,1998,0.161531741,B,B,25,5648,1,30.0,2,4,B,448981.8382408049
2386,14107,6,1.0,38,33.21282420864376,3.0,9,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447972.66264264396
2387,6274,23,1.0,41,33.21282420864376,3.0,15,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,443468.8149824137
2388,4428,23,1.0,44,33.21282420864376,3.0,14,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,449355.13533021
2389,3184,130,2.0,43,26.449554113111244,6.0,7,16.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A,440912.10572792793
2390,9247,67,3.0,65,41.287476354713625,7.0,9,9.0,1979,0.100455735,B,B,43,7227,0,900.0,1,6,A,465546.269294394
2391,15016,41,1.0,40,20.33306636418788,7.0,7,14.0,2005,0.175054867,B,B,36,10055,3,900.0,1,0,B,450581.93880373245
2392,6009,140,2.0,41,23.89134737491356,7.0,9,9.0,1969,0.0,B,B,33,7425,1,900.0,2,5,B,447646.78641598823
2393,3190,9,2.0,64,33.21282420864376,3.0,1,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,454243.1093644976
2394,3386,27,2.0,58,33.21282420864376,8.0,11,12.0,1977,0.011654127,B,B,4,915,0,900.0,0,0,B,465657.5009114931
2395,11984,81,2.0,45,32.17876500439669,5.0,1,5.0,1966,0.319809354,B,B,25,4756,16,2857.0,5,8,B,440244.7977802174
2396,16215,96,1.0,40,21.012513018503675,7.0,13,17.0,1996,0.041116354,B,B,53,14892,4,900.0,1,4,B,453079.6652061404
2397,5506,1,3.0,82,33.21282420864376,3.0,16,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,500497.7953160979
2398,10016,44,2.0,45,31.742719458332715,6.0,1,9.0,1976,0.122190486,B,B,25,4724,2,1308.0,1,3,B,448258.6489914792
2399,15394,67,2.0,70,40.15464722888265,11.0,12,19.0,2014,0.0077202819999999,B,B,38,4788,2,900.0,0,4,B,498725.31507970253
2400,15724,78,3.0,74,46.703407586876665,8.0,4,25.0,2012,0.0922906419999999,B,B,21,4346,2,165.0,1,2,B,514828.82953126705
2401,9409,8,1.0,33,21.58666277754625,6.0,6,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B,448198.27522273123
2402,12634,84,2.0,42,25.74289376943895,5.0,5,5.0,1960,0.006076152,B,B,30,5285,0,645.0,6,6,B,447479.9535047816
2403,14316,0,1.0,63,23.246574567320657,12.0,18,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B,461591.2676843391
2404,8675,19,2.0,42,27.978376872571165,5.0,5,5.0,1964,0.309479124,B,B,35,7715,4,990.0,0,6,B,441310.2609843205
2405,15231,6,2.0,58,61.15701422914433,3.0,6,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,465910.58490627096
2406,3236,57,2.0,43,31.05253479129573,5.0,4,5.0,1970,0.133215333,B,B,49,11395,3,1406.0,3,4,A,454667.4486479463
2407,10087,63,1.0,39,20.42997500540637,8.0,11,17.0,1999,0.23861713,B,B,26,3889,6,705.0,3,6,B,447659.46192027844
2408,5018,27,2.0,65,33.852297606893195,11.0,5,18.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,459205.5767243265
2409,2728,44,1.0,20,14.116331663039222,4.0,7,9.0,1970,0.122190486,B,B,25,4724,2,1308.0,1,3,B,389144.87002649717
2410,8092,13,1.0,41,22.667662304640352,10.0,15,19.0,2000,0.090799103,B,B,74,19083,2,900.0,5,15,B,457510.9431759593
2411,10698,51,1.0,34,23.500953112692088,6.0,6,9.0,1972,0.0150168919999999,B,B,17,3079,59,2890.0,0,8,B,438019.1494878386
2412,5859,46,1.0,33,19.34169240685324,6.0,8,12.0,1972,0.0,B,B,47,11319,0,1145.0,3,5,B,458206.34912300156
2413,4198,23,2.0,53,33.21282420864376,10.0,3,3.0,2016,0.005767451,B,B,1,388,0,900.0,0,0,B,466019.4470072045
2414,861,13,1.0,44,21.083278800759945,8.0,8,12.0,1998,0.090799103,B,B,74,19083,2,900.0,5,15,B,460022.83409281523
2415,7990,161,3.0,78,47.87612552609425,10.0,11,17.0,1995,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B,519234.2372292621
2416,4009,88,2.0,46,28.020709909138724,6.0,2,12.0,1974,0.127375905,B,B,43,8429,3,900.0,3,9,B,459701.36753729114
2417,10964,101,1.0,31,21.77725356841459,6.0,3,5.0,1958,0.225824954,A,B,41,6558,7,1548.0,3,2,B,456130.82690042106
2418,2114,53,2.0,64,60.86110626424346,8.0,14,17.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,452470.86286229506
2419,1139,6,2.0,63,33.21282420864376,3.0,25,25.0,2017,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,463292.24765417055
2420,13921,123,1.0,35,18.64767411406101,10.0,6,16.0,2003,0.0,B,B,47,11319,0,1145.0,3,5,B,455736.33631571673
2421,15030,58,1.0,49,33.21282420864376,3.0,4,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,445807.6745750874
2422,2122,6,1.0,40,33.21282420864376,3.0,1,1.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447272.4358409848
2423,1602,155,1.0,44,20.28967072416725,9.0,5,6.0,1930,0.0423072709999999,B,B,17,2810,9,4849.0,3,6,B,444889.43753581104
2424,15032,45,3.0,80,74.9166737320544,3.0,25,25.0,2017,0.195781053,B,B,23,5212,6,900.0,3,2,B,494454.7186312266
2425,5694,23,1.0,43,33.21282420864376,3.0,5,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,446088.49361369887
2426,14026,71,2.0,63,33.73634456693656,10.0,12,22.0,1985,0.407276235,A,B,9,1768,0,370.0,0,0,A,461955.11302207067
2427,1132,97,1.0,37,22.09386503932308,9.0,3,12.0,1974,0.306977489,B,B,27,5148,14,1575.0,5,7,B,445048.9322009065
2428,15469,9,3.0,74,49.705398487345626,10.0,14,17.0,1993,0.069753361,B,B,53,13670,4,900.0,1,11,B,512157.9568250079
2429,10223,74,1.0,56,56.146682207114125,3.0,1,1.0,2015,0.075778755,B,B,6,1437,3,900.0,0,2,B,464391.6328117642
2430,3303,74,2.0,80,33.21282420864376,3.0,5,12.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B,494193.7139094282
2431,12655,9,3.0,73,47.10201364746723,9.0,10,10.0,2007,0.31019913,B,B,11,2748,1,900.0,0,0,B,495371.43963160383
2432,16151,119,1.0,35,22.13775952474837,5.0,2,9.0,1965,0.033493708,B,B,66,10573,1,1322.0,3,8,B,456182.0437767324
2433,14649,22,1.0,37,21.109430798797284,7.0,8,17.0,1988,0.133215333,B,B,49,11395,3,1406.0,3,4,A,459276.4819250513
2434,9533,96,1.0,40,21.004111138878027,10.0,5,12.0,2006,0.041116354,B,B,53,14892,4,900.0,1,4,B,453079.6652061404
2435,2229,23,2.0,56,32.19428456068046,3.0,9,17.0,2015,0.075778755,B,B,6,1437,3,900.0,0,2,B,465839.5287868178
2436,7652,30,3.0,89,47.50103882675128,10.0,3,15.0,1980,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,493154.21045159834
2437,14523,1,2.0,65,33.21282420864376,3.0,17,20.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,460522.53201754595
2438,12991,66,1.0,37,21.826794975998144,9.0,2,14.0,1973,0.111627393,B,B,50,12238,8,1970.0,2,3,B,455678.26440332405
2439,4539,145,1.0,38,20.636444224450376,8.0,15,17.0,1977,0.0,B,B,30,5562,0,900.0,0,5,A,450049.36500664207
2440,395,8,1.0,36,18.064181600946423,6.0,9,9.0,1968,0.43788524,B,B,23,5735,3,1084.0,0,5,B,444457.9461107059
2441,4853,119,2.0,63,36.23411357925804,11.0,5,14.0,2009,0.000995363,B,B,42,7651,1,900.0,1,5,B,463775.3730963911
2442,12082,39,1.0,40,22.70826500658049,9.0,2,16.0,1982,0.4288258179999999,B,B,25,5011,8,730.0,0,2,B,441005.462461454
2443,1406,53,2.0,57,58.95210685052213,10.0,7,19.0,2013,0.049637257,B,B,34,7759,0,229.0,1,3,B,465699.2863690249
2444,7788,5,1.0,36,22.149367752722178,9.0,8,9.0,1984,0.150817539,B,B,16,3433,4,2643.0,4,5,B,443229.7758126841
2445,2143,1,1.0,39,33.21282420864376,3.0,15,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448712.52858176356
2446,11089,6,1.0,40,33.21282420864376,3.0,5,17.0,1977,0.2432045189999999,B,B,5,1564,0,540.0,0,0,B,447272.4358409848
2447,16693,23,2.0,59,33.21282420864376,3.0,15,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,467218.4488764495
2448,14701,1,1.0,40,42.93227345770707,3.0,11,22.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,448012.3017801044
2449,13689,9,2.0,65,33.21282420864376,3.0,1,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,459964.693953751
2450,4262,91,3.0,61,37.83573229500052,7.0,5,5.0,1961,0.333891544,B,B,30,6564,1,900.0,0,0,B,461700.1835617335
2451,1046,46,3.0,50,34.206869484162794,6.0,1,9.0,1975,0.150817539,B,B,16,3433,4,2643.0,4,5,B,455556.62493520416
2452,12001,2,3.0,80,50.10515129310386,10.0,4,5.0,1960,0.130617806,B,B,39,10418,9,900.0,1,9,B,493336.3688229749
2453,10729,27,2.0,76,42.82079628162739,12.0,7,12.0,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,534989.4881408942
2454,11822,47,3.0,66,39.3436056827287,8.0,7,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,459935.76506963343
2455,9132,153,3.0,73,45.6698316231279,10.0,16,17.0,1992,0.033493708,B,B,66,10573,1,1322.0,3,8,B,494169.55991807266
2456,14150,2,2.0,48,31.70941087562877,5.0,6,12.0,1971,0.130617806,B,B,39,10418,9,900.0,1,9,B,463806.7239108807
2457,15217,1,2.0,53,33.21282420864376,3.0,3,17.0,1977,0.0071223169999999,B,B,1,264,0,900.0,0,1,B,466019.4470072045
2458,4752,87,1.0,39,21.24744106232483,8.0,9,17.0,1988,0.100455735,B,B,43,7227,0,900.0,1,6,A,457909.2200841342
